event_id,machine_id,sensor_type,sensor_value,unit,event_timestamp,line_id,shift_id,is_anomaly_flag,firmware_version
EVT-000367,MCH-008,CYCLE_COUNT,197,count,2024-08-15T04:39:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000368,MCH-004,TEMPERATURE,75.04,celsius,2024-08-25T13:48:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000369,MCH-020,TEMPERATURE,64.24,celsius,2024-06-10T10:24:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000370,MCH-002,CYCLE_COUNT,269,count,2024-08-19T15:22:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000371,MCH-007,TEMPERATURE,88.16,celsius,2024-07-20T09:07:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000372,MCH-020,DEFECT_COUNT,7,count,2024-07-23T19:30:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000373,MCH-008,GOOD_UNITS,289,count,2024-07-18T16:41:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000374,MCH-006,GOOD_UNITS,297,count,2024-07-25T02:30:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000375,MCH-013,DOWNTIME_MINUTES,1.3,count,2024-08-25T22:55:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000376,MCH-006,DOWNTIME_MINUTES,2.1,count,2024-07-05T12:23:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000377,MCH-015,TEMPERATURE,91.57,celsius,2024-06-14T09:20:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000378,MCH-017,VIBRATION,0.0965,count,2024-07-21T23:24:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000379,MCH-012,PRESSURE,4.348,bar,2024-07-12T04:34:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000380,MCH-009,GOOD_UNITS,301,count,2024-06-05T22:35:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000381,MCH-007,DOWNTIME_EVENT,1.0,count,2024-06-07T20:59:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000382,MCH-011,CYCLE_TIME_SECONDS,18.4,count,2024-08-19T09:23:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000383,MCH-016,CYCLE_COUNT,258,count,2024-08-08T21:51:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000384,MCH-008,DOWNTIME_MINUTES,1.3,count,2024-08-23T13:07:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000385,MCH-012,CYCLE_TIME_SECONDS,17.9,count,2024-07-30T07:09:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000386,MCH-015,PRESSURE,4.356,bar,2024-07-16T12:19:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000387,MCH-002,DOWNTIME_EVENT,1.0,count,2024-07-08T22:14:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000388,MCH-018,DOWNTIME_EVENT,1.0,count,2024-06-24T23:40:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000389,MCH-007,DEFECT_COUNT,7,count,2024-06-15T02:56:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000390,MCH-018,DEFECT_COUNT,8,count,2024-07-16T16:44:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000391,MCH-015,VIBRATION,0.0595,count,2024-07-15T21:43:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000392,MCH-016,VIBRATION,0.1633,count,2024-07-20T23:56:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000393,MCH-003,TEMPERATURE,67.01,celsius,2024-08-17T07:38:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000394,MCH-008,PRESSURE,4.189,bar,2024-07-28T15:47:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000395,MCH-020,TOTAL_OUTPUT,311,count,2024-07-27T11:40:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,True,v2.4.1
EVT-000396,MCH-014,TEMPERATURE,70.95,celsius,2024-07-21T11:05:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000397,MCH-010,TEMPERATURE,59.62,celsius,2024-07-20T00:20:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000398,MCH-017,VIBRATION,0.1191,count,2024-06-10T00:24:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000399,MCH-012,CYCLE_TIME_SECONDS,18.3,count,2024-06-24T05:24:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000400,MCH-008,CYCLE_TIME_SECONDS,17.0,count,2024-08-03T17:08:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000401,MCH-002,PRESSURE,3.958,bar,2024-07-30T09:42:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000402,MCH-006,PRESSURE,4.364,bar,2024-08-04T05:23:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000403,MCH-019,PRESSURE,4.731,bar,2024-07-01T09:40:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000404,MCH-019,TOTAL_OUTPUT,298,count,2024-08-03T06:19:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000405,MCH-018,DOWNTIME_EVENT,1.0,count,2024-06-26T18:29:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000406,MCH-001,CYCLE_COUNT,230,count,2024-06-29T21:00:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000407,MCH-003,CYCLE_TIME_SECONDS,14.6,count,2024-08-24T19:09:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000408,MCH-013,DOWNTIME_MINUTES,1.3,count,2024-08-16T05:19:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000409,MCH-012,TEMPERATURE,76.75,celsius,2024-07-16T19:59:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000410,MCH-020,GOOD_UNITS,304,count,2024-07-27T03:00:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000411,MCH-015,TOTAL_OUTPUT,297,count,2024-08-11T13:41:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000412,MCH-006,DOWNTIME_EVENT,1.0,count,2024-07-10T13:23:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000413,MCH-008,PRESSURE,4.326,bar,2024-06-28T03:15:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000414,MCH-005,GOOD_UNITS,290,count,2024-08-05T00:40:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000415,MCH-010,TOTAL_OUTPUT,301,count,2024-08-26T01:55:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000416,MCH-014,TOTAL_OUTPUT,307,count,2024-06-18T07:21:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000417,MCH-003,DEFECT_COUNT,2,count,2024-06-03T15:22:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000418,MCH-013,TEMPERATURE,69.94,celsius,2024-08-18T20:49:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000419,MCH-008,DOWNTIME_EVENT,1.0,count,2024-08-22T15:27:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000420,MCH-005,CYCLE_TIME_SECONDS,20.4,count,2024-06-16T16:16:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000421,MCH-006,GOOD_UNITS,288,count,2024-06-07T00:12:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000422,MCH-012,CYCLE_TIME_SECONDS,21.8,count,2024-06-08T06:02:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000423,MCH-004,VIBRATION,0.0981,count,2024-07-12T22:12:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000424,MCH-020,GOOD_UNITS,305,count,2024-07-01T11:44:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000425,MCH-020,VIBRATION,0.1031,count,2024-08-14T11:26:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000426,MCH-013,DEFECT_COUNT,9,count,2024-08-28T01:08:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000427,MCH-013,CYCLE_TIME_SECONDS,21.2,count,2024-06-30T21:54:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000428,MCH-007,DOWNTIME_EVENT,1.0,count,2024-07-22T13:45:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000429,MCH-001,TOTAL_OUTPUT,320,count,2024-07-21T07:42:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000430,MCH-003,GOOD_UNITS,301,count,2024-08-15T21:57:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000431,MCH-009,VIBRATION,0.1047,count,2024-06-23T06:42:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000432,MCH-019,GOOD_UNITS,297,count,2024-07-14T20:54:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000433,MCH-012,DOWNTIME_MINUTES,3.0,count,2024-06-04T14:18:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000434,MCH-012,VIBRATION,0.0511,count,2024-07-31T02:33:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000435,MCH-013,DEFECT_COUNT,13,count,2024-07-29T23:05:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000436,MCH-017,DOWNTIME_MINUTES,2.7,count,2024-06-21T10:58:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000437,MCH-015,DOWNTIME_EVENT,1.0,count,2024-07-06T20:26:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000438,MCH-016,PRESSURE,4.01,bar,2024-06-03T11:39:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000439,MCH-005,DEFECT_COUNT,9,count,2024-08-06T17:02:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000440,MCH-016,DEFECT_COUNT,15,count,2024-07-18T16:23:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000441,MCH-011,PRESSURE,4.848,bar,2024-07-12T10:23:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000442,MCH-001,DEFECT_COUNT,3,count,2024-06-11T17:24:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000443,MCH-018,VIBRATION,0.0995,count,2024-06-17T03:05:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000444,MCH-006,VIBRATION,0.1568,count,2024-07-28T13:43:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,True,v2.4.1
EVT-000445,MCH-007,TOTAL_OUTPUT,308,count,2024-07-27T03:32:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,True,v2.4.1
EVT-000446,MCH-007,CYCLE_TIME_SECONDS,18.1,count,2024-06-20T19:13:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000447,MCH-018,VIBRATION,0.0473,count,2024-08-19T14:52:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000448,MCH-009,TOTAL_OUTPUT,306,count,2024-06-11T14:56:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000449,MCH-019,PRESSURE,3.865,bar,2024-07-06T23:31:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000450,MCH-010,DOWNTIME_EVENT,1.0,count,2024-08-04T12:15:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000451,MCH-004,CYCLE_COUNT,158,count,2024-06-29T18:09:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000452,MCH-017,GOOD_UNITS,293,count,2024-06-14T02:48:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000453,MCH-006,TOTAL_OUTPUT,310,count,2024-07-09T18:08:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000454,MCH-006,DOWNTIME_MINUTES,0.6,count,2024-08-24T23:08:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000455,MCH-015,DOWNTIME_EVENT,1.0,count,2024-08-16T21:20:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000456,MCH-005,CYCLE_COUNT,288,count,2024-07-15T08:38:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000457,MCH-014,TOTAL_OUTPUT,303,count,2024-07-16T07:16:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000458,MCH-001,CYCLE_COUNT,154,count,2024-07-22T17:07:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000459,MCH-006,TOTAL_OUTPUT,308,count,2024-06-27T12:36:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000460,MCH-004,CYCLE_TIME_SECONDS,21.9,count,2024-07-23T09:06:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000461,MCH-002,TOTAL_OUTPUT,307,count,2024-08-09T03:13:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000462,MCH-008,CYCLE_TIME_SECONDS,18.5,count,2024-08-15T19:19:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000463,MCH-015,PRESSURE,4.146,bar,2024-06-09T04:01:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000464,MCH-012,DOWNTIME_EVENT,1.0,count,2024-07-24T18:20:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000465,MCH-007,CYCLE_COUNT,286,count,2024-08-11T16:31:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000466,MCH-020,DOWNTIME_MINUTES,0.6,count,2024-06-26T20:02:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000467,MCH-017,PRESSURE,4.529,bar,2024-08-26T22:32:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000468,MCH-005,VIBRATION,0.1701,count,2024-08-19T04:05:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000469,MCH-008,GOOD_UNITS,295,count,2024-08-15T15:50:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000470,MCH-014,GOOD_UNITS,294,count,2024-07-28T09:28:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000471,MCH-003,GOOD_UNITS,296,count,2024-08-10T05:39:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000472,MCH-015,TOTAL_OUTPUT,300,count,2024-07-04T20:14:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000473,MCH-003,TOTAL_OUTPUT,310,count,2024-08-17T08:39:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000474,MCH-007,GOOD_UNITS,306,count,2024-07-07T10:49:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000475,MCH-010,DEFECT_COUNT,4,count,2024-08-15T15:32:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000476,MCH-002,TEMPERATURE,83.35,celsius,2024-08-21T15:18:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000477,MCH-006,TOTAL_OUTPUT,304,count,2024-08-18T07:34:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000478,MCH-005,CYCLE_TIME_SECONDS,20.6,count,2024-08-02T22:15:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000479,MCH-009,PRESSURE,3.75,bar,2024-07-04T01:22:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000480,MCH-008,GOOD_UNITS,300,count,2024-06-29T01:23:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000481,MCH-016,PRESSURE,4.668,bar,2024-06-20T16:13:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000482,MCH-015,TEMPERATURE,79.33,celsius,2024-08-02T03:26:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000483,MCH-003,CYCLE_COUNT,178,count,2024-07-14T17:33:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000484,MCH-011,DEFECT_COUNT,9,count,2024-06-10T15:26:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000485,MCH-005,VIBRATION,0.1219,count,2024-08-08T19:17:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000486,MCH-006,TOTAL_OUTPUT,301,count,2024-07-26T19:15:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000487,MCH-014,DOWNTIME_EVENT,1.0,count,2024-08-23T23:32:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000488,MCH-005,PRESSURE,3.95,bar,2024-06-10T09:28:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000489,MCH-009,PRESSURE,4.042,bar,2024-06-23T19:17:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000490,MCH-020,CYCLE_TIME_SECONDS,18.7,count,2024-08-05T21:26:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000491,MCH-007,GOOD_UNITS,289,count,2024-07-17T15:04:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000492,MCH-008,TOTAL_OUTPUT,310,count,2024-06-11T12:17:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000493,MCH-001,DEFECT_COUNT,10,count,2024-08-29T05:48:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000494,MCH-014,DEFECT_COUNT,5,count,2024-07-22T23:38:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,True,v2.4.1
EVT-000495,MCH-001,CYCLE_TIME_SECONDS,14.2,count,2024-06-07T09:31:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000496,MCH-013,DOWNTIME_MINUTES,1.1,count,2024-08-26T14:25:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000497,MCH-003,DOWNTIME_MINUTES,2.6,count,2024-07-07T20:47:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000498,MCH-017,CYCLE_COUNT,286,count,2024-06-08T10:37:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000499,MCH-003,CYCLE_TIME_SECONDS,16.7,count,2024-07-24T15:05:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000500,MCH-014,PRESSURE,3.74,bar,2024-08-24T09:52:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000501,MCH-006,PRESSURE,4.362,bar,2024-06-29T09:39:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000502,MCH-017,DOWNTIME_MINUTES,5.1,count,2024-07-02T19:23:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000503,MCH-009,PRESSURE,4.213,bar,2024-08-08T11:54:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000504,MCH-017,PRESSURE,4.134,bar,2024-06-26T00:09:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000505,MCH-002,TOTAL_OUTPUT,317,count,2024-07-04T00:42:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000506,MCH-004,DOWNTIME_EVENT,1.0,count,2024-06-24T11:18:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000507,MCH-002,TEMPERATURE,93.66,celsius,2024-06-01T11:36:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000508,MCH-005,VIBRATION,0.1917,count,2024-07-06T02:37:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000509,MCH-008,DEFECT_COUNT,7,count,2024-07-09T10:07:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000510,MCH-003,DOWNTIME_EVENT,1.0,count,2024-08-15T10:25:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000511,MCH-002,VIBRATION,0.0869,count,2024-08-22T08:19:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000512,MCH-013,PRESSURE,4.631,bar,2024-08-27T02:13:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000513,MCH-001,DEFECT_COUNT,6,count,2024-07-12T19:46:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000514,MCH-020,CYCLE_COUNT,198,count,2024-08-07T13:37:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000515,MCH-007,DOWNTIME_MINUTES,4.8,count,2024-08-10T13:47:00.000Z,SMT-LINE-02,SHIFT-A,True,v2.4.1
EVT-000516,MCH-001,CYCLE_COUNT,218,count,2024-07-08T13:44:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000517,MCH-001,DEFECT_COUNT,0,count,2024-08-20T02:16:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000518,MCH-007,DOWNTIME_MINUTES,13.6,count,2024-06-10T17:04:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000519,MCH-005,CYCLE_TIME_SECONDS,14.5,count,2024-08-28T18:35:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000520,MCH-017,GOOD_UNITS,302,count,2024-08-21T22:09:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000521,MCH-019,PRESSURE,3.773,bar,2024-06-08T23:28:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000522,MCH-014,VIBRATION,0.1181,count,2024-06-06T22:03:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000523,MCH-013,DEFECT_COUNT,10,count,2024-06-29T22:08:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000524,MCH-007,VIBRATION,0.1299,count,2024-08-26T03:13:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000525,MCH-011,GOOD_UNITS,283,count,2024-07-13T16:06:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000526,MCH-015,CYCLE_TIME_SECONDS,14.7,count,2024-06-20T03:35:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000527,MCH-006,CYCLE_TIME_SECONDS,19.8,count,2024-06-09T11:31:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000528,MCH-005,PRESSURE,3.789,bar,2024-07-01T02:04:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000529,MCH-010,CYCLE_TIME_SECONDS,18.7,count,2024-06-05T16:56:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000530,MCH-008,PRESSURE,4.032,bar,2024-07-21T07:45:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000531,MCH-004,TEMPERATURE,84.91,celsius,2024-06-13T23:22:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000532,MCH-012,PRESSURE,4.398,bar,2024-07-07T17:05:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000533,MCH-003,TEMPERATURE,77.31,celsius,2024-08-14T05:28:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000534,MCH-011,PRESSURE,4.196,bar,2024-08-17T08:54:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000535,MCH-019,GOOD_UNITS,306,count,2024-08-24T08:47:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,True,v2.4.1
EVT-000536,MCH-014,VIBRATION,0.0669,count,2024-08-02T10:30:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000537,MCH-002,DOWNTIME_EVENT,1.0,count,2024-06-14T18:41:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000538,MCH-016,GOOD_UNITS,308,count,2024-06-28T02:40:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000539,MCH-013,VIBRATION,0.1894,count,2024-06-26T17:10:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000540,MCH-017,CYCLE_COUNT,241,count,2024-08-12T19:30:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000541,MCH-012,TOTAL_OUTPUT,307,count,2024-08-11T10:07:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000542,MCH-011,GOOD_UNITS,288,count,2024-07-16T23:29:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000543,MCH-001,CYCLE_TIME_SECONDS,25.2,count,2024-06-21T04:27:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000544,MCH-006,PRESSURE,4.534,bar,2024-06-22T10:28:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000545,MCH-002,CYCLE_COUNT,227,count,2024-07-19T19:51:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000546,MCH-006,VIBRATION,0.123,count,2024-08-17T04:24:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,True,v2.4.1
EVT-000547,MCH-012,DOWNTIME_EVENT,1.0,count,2024-08-04T00:23:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000548,MCH-016,DOWNTIME_MINUTES,1.2,count,2024-06-18T09:12:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000549,MCH-020,CYCLE_COUNT,85,count,2024-06-22T10:10:00.000Z,PACKAGING-01,SHIFT-B,True,v2.4.1
EVT-000550,MCH-020,CYCLE_COUNT,286,count,2024-08-23T19:10:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000551,MCH-011,TEMPERATURE,78.97,celsius,2024-08-23T21:06:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
